FMID,MarketName,Website,Facebook,Facebook_Link,Twitter,Twitter_Link,Youtube,Youtube_Link,OtherMedia,OtherMedia_Link,street,street_valid,city,city_valid,County,County_valid,State,zip,zip_valid,full_address,Season1Date,Season1StartDate,Season1EndDate,Season1Time,Season2Date,Season2StartDate,Season2EndDate,Season2Time,Season3Date,Season3StartDate,Season3EndDate,Season3Time,Season4Date,Season4StartDate,Season4EndDate,Season4Time,longitude,latitude,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Organic_valid,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1008843,Loachapoka Farmers Market,http://www.loachapokaalabama.com,townofloachapoka,,,,,,,,6454 Stage Road,6454 Stage Road,Loachapoka,Loachapoka,Lee,Lee,Alabama,36865,36865,"6454 Stage Road, Loachapoka, Alabama 36865",05/15/2015 to 08/21/2015,2015-05-15T00:00:00Z,2015-08-21T00:00:00Z,Fri: 3:00 PM-6:00 PM;,,,,,,,,,,,,,-85.59752399999999,32.603725,,Y,N,N,N,N,-,,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2015-03-19T20:25:59Z
1008951,Local Farmers Market,,,,,,,,,,110 1st St E,,Park Rapids ,Park Rapids,Hubbard,Hubbard,Minnesota,56470,56470,,05/22/2013 to 10/30/2013,2013-05-22T00:00:00Z,2013-10-30T00:00:00Z,Wed: 9:00 AM-3:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,,,,,,,-95.05825820000001,46.9221402,Other,N,N,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/15/2014 12:52:48 PM
1004756,Local Farmers Market at the Shoppes at the Flight Deck in Lexington,,,,,,,,,,109 Old Chapin Rd.,109 Old Chapin,Lexington,Lexington,Lexington,Lexington,South Carolina,29072,29072,"109 Old Chapin, Lexington, South Carolina 29072",,,,,,,,,,,,,,,,,-81.2465,33.9878,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1004319,Local Harvest Farmers Mkt at the Longmeadow Shops,,https://www.facebook.com/TazewellFarmersMarket,https://www.facebook.com/TazewellFarmersMarket,,,,,,,666 Bliss St,666 Bliss St,Longmeadow,Longmeadow,Hampden,Hampden,Massachusetts,,,,June to October,,,Thu:2:00 PM - 7:00 PM;,,,,,,,,,,,,,-72.55693000000001,42.056558,Other,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-09T21:22:48Z
1009312,Local Kerrville Farmers Market ,,https://www.facebook.com/pages/The-Local-Kerrville-Farmers-Market/180694945307394,https://www.facebook.com/pages/The-Local-Kerrville-Farmers-Market/180694945307394,,,,,,,945 Barnett St. ,945 Barnett St,Kerrville,Kerrville,,,Texas,78028,78028,"945 Barnett St, Kerrville, Texas 78028",,,,,,,,,,,,,,,,,-99.1337,30.0474,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T01:00:00Z
1011012,Local Roots Market & Cafe - Ashland,http://localrootsashland.com/,https://www.facebook.com/LocalRootsAshland,https://www.facebook.com/LocalRootsAshland,,,,,,,1221 Cleveland Road,1221 Cleveland Road,Ashland ,Ashland,Ashland,Ashland,Ohio,44805,44805,"1221 Cleveland Road, Ashland, Ohio 44805",01/01/2015 to 12/31/2015,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z,Mon: 11:00 AM-6:00 PM;Tue: 11:00 AM-6:00 PM;Wed: 11:00 AM-6:00 PM;Thu: 11:00 AM-6:00 PM;Fri: 11:00 AM-6:00 PM;Sat: 11:00 AM-6:00 PM;Sun: 11:00 AM-6:00 PM;,,,,,,,,,,,,,-82.2942024,40.872571,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,2015-04-07T10:13:21Z
1003514,Local Roots Market & Cafe - Wooster,http://www.LocalRootsWooster.com,www.facebook.com/localrootswoo,www.facebook.com/localrootswoo,,,,,www.instagram.com/localrootswoo,www.instagram.com/localrootswoo,140 S Walnut,140 S Walnut,Wooster,Wooster,Wayne,Wayne,Ohio,44691,44691,"140 S Walnut, Wooster, Ohio 44691",01/01/2011 to 12/31/2011,2011-01-01T00:00:00Z,2011-12-31T00:00:00Z,,,,,,,,,,,,,,-81.9414,40.7974,,Y,N,N,N,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-07T10:01:39Z
1007835,Local Works Bethlehem Farmers' Market,http://www.wrencommunity.org/localworks,,,,,,,,,Main Street,,Bethlehem,Bethlehem,,,New Hampshire,,,,,,,,,,,,,,,,,,,,-71.5778,43.6852,,N,N,N,N,N,-,,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011-07-21T15:42:00Z
1009529,Locavore Farmers' Market ,http://www.localharvest.org/locavore-farmers-market-M43502,https://www.facebook.com/pages/Locavore-Farmers-Market/161905513835989,https://www.facebook.com/pages/Locavore-Farmers-Market/161905513835989,,,,,,,11330 Louetta Rd. (United Methodist Church Parkign Lot) ,11330 Louetta Rd,Houston,Houston,,,Texas,77070,77070,"11330 Louetta Rd, Houston, Texas 77070",,,,,,,,,,,,,,,,,-95.5888,29.9979,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T01:00:00Z
1009465,Lockhart Main Street Farmers' Market ,http://www.mainandmarket.wordpress.com/,https://www.facebook.com/MainStreetMarketLockhart,https://www.facebook.com/MainStreetMarketLockhart,,,,,,,217 South Main Street,217 South Main,Lockhart,Lockhart,,,Texas,78644,78644,"217 South Main, Lockhart, Texas 78644",,,,,,,,,,,,,,,,,-97.6721,29.8835,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T01:00:00Z
1003534,Lockport Farmers Market,http://www.elockport.com,,,,,,,,,Pine Street and Walnut St,,Lockport,Lockport,Niagara,Niagara,New York,14094,14094,,,,,,,,,,,,,,,,,,-78.6919,43.1688,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1005985,Lockport Farmers Market,,,,,,,,,,222E. 9th St.,,Lockport,Lockport,Will,Will,Illinois,60441,60441,,June to August,,,Mon:4:00 PM - 8:00 PM;,,,,,,,,,,,,,-88.0548868,41.5895797,Local government building grounds,Y,N,N,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,2012-04-25T13:37:43Z
1009967,Locust Street Farmers' Market and Flea Market,,,,,,,,,,853 Locust Street South and Portage Street,853 Locust Street,Canal Fulton,Canal Fulton,Stark,Stark,Ohio,44614,44614,"853 Locust Street, Canal Fulton, Ohio 44614",07/10/2014 to 09/04/2014,2014-07-10T00:00:00Z,2014-09-04T00:00:00Z,Thu: 4:00 PM-7:00 PM;,,,,,,,,,,,,,-81.568155,40.882003000000005,Private business parking lot,N,N,N,N,N,-,,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,2014-04-29T17:03:32Z
1000346,Locust Valley Farmers Market,,,,,,,,,,"Forest Ave, across from Post Office",,Locust Valley,Locust Valley,Nassau,Nassau,New York,,,,,,,,,,,,,,,,,,,,-73.6056,40.875,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1003221,Lodi Farmers Market,,,,,,,,,,"School St., Between Oak & Locust",,Lodi,Lodi,San Joaquin,San Joaquin,California,95420,95420,,,,,,,,,,,,,,,,,,-121.26100000000001,38.1233,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1005815,Lodi Heritage Farmers Market,,,,,,,,,,509 East Eden,509 East Eden,Lodi,Lodi,San Joaquin,San Joaquin,California,95420,95420,"509 East Eden, Lodi, California 95420",,,,,,,,,,,,,,,,,-121.26299999999999,38.1279,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1001313,Lodi Valley Farmers' Market,,https://www.facebook.com/LodiValleyFarmersMarket,https://www.facebook.com/LodiValleyFarmersMarket,,,,,,,902 W Main St. (Hwy 113),902 W Main,Lodi,Lodi,Columbia,Columbia,Wisconsin,53555,53555,"902 W Main, Lodi, Wisconsin 53555",04/26/2013 to 10/25/2013,2013-04-26T00:00:00Z,2013-10-25T00:00:00Z,Fri: 2:00 PM-6:00 PM;,,,,,,,,,,,,,-89.53785,43.32548,Private business parking lot,Y,N,N,Y,Y,-,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-28T03:06:55Z
1000631,Logan County Farmers Market,http://www.ces.ca.uky.edu/logan/,,,,,,,,,255 John Paul Rd.,255 John Paul,Russellville,Russellville,Logan,Logan,Kentucky,42276,42276,"255 John Paul, Russellville, Kentucky 42276",05/01/2011 to 10/31/2011,2011-05-01T00:00:00Z,2011-10-31T00:00:00Z,Tue: 12:00 PM-4:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-86.8868,36.865,Other,N,Y,N,Y,N,-,,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-31T17:49:48Z
1000614,Logan County Farmers Market,,https://www.facebook.com/pages/Logan-County-Farmers-Market/117396318274013,https://www.facebook.com/pages/Logan-County-Farmers-Market/117396318274013,,,,,,,Corner of Chillicothe and Detroit Street,,Bellefontaine,Bellefontaine,Logan,Logan,Ohio,43311,43311,,05/01/2014 to 10/04/2014,2014-05-01T00:00:00Z,2014-10-04T00:00:00Z,Sat: 8:30 AM-12:00 PM;,,,,,,,,,,,,,-83.76177209999999,40.359846999999995,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,N,2016-07-14T16:37:45Z
1010423,Logan Square Farmers Market,http://www.logansquarefarmersmarket.org,www.facebook.com/LoganSquareFarmersMarket,www.facebook.com/LoganSquareFarmersMarket,www.twitter.com/LSFarmersMarket,www.twitter.com/LSFarmersMarket,,,,,3100 W. Logan Boulevard,3100 W. Logan,Chicago ,Chicago,Cook,Cook,Illinois,60647,60647,"3100 W. Logan, Chicago, Illinois 60647",,,,Sun: 10:00 AM-3:00 PM;,,,,,,,,,,,,,-87.704973,41.928249,Closed-off public street,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,2014-08-05T14:25:11Z
1001148,Logansport Farmers Market,,,,,,,,,,4th and Market Street,,Logansport,Logansport,Cass,Cass,Indiana,46947,46947,,06/01/2014 to 10/29/2014,2014-06-01T00:00:00Z,2014-10-29T00:00:00Z,Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,Wed: 3:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,-86.365328,40.752621000000005,Other,N,N,Y,Y,N,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-04-06T14:11:15Z
1011151,Lomira Farmers Market,http://www.facebook.com/lomirafarmersmarket,www.facebook.com/lomirafarmersmarket,www.facebook.com/lomirafarmersmarket,@LomiraMarket,,,,,,580 East Ave,580 East Ave,Lomira,Lomira,Dodge,Dodge,Wisconsin,53048,53048,"580 East Ave, Lomira, Wisconsin 53048",06/11/2016 to 10/08/2016,2016-06-11T00:00:00Z,2016-10-08T00:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,,,,-88.4325561,43.588759,,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-06-28T07:36:59Z
1005825,Lompoc Farmers Market,,,,,,,,,,Ocean St. & I St.,,Nipomo,Nipomo,Santa Barbara,Santa Barbara,California,93444,93444,,,,,,,,,,,,,,,,,,-120.459,34.6389,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1003185,London Farmers Market,,,,,,,,,,East 2nd Street,,London,London,Madison,Madison,Ohio,43140,43140,,,,,,,,,,,,,,,,,,-83.4491,39.8868,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1012408,london-Laurel County Farmers Market,http://Londonlaurelfarmersmarket.com,@LondonLaurelCountyFarmersMarket,,@laurelcofarmers,,,,,,Main Street and Dixie Street,,London,London,Laurel,Laurel,Kentucky,40741,40741,,05/07/2016 to 10/27/2016,2016-05-07T00:00:00Z,2016-10-27T00:00:00Z,Tue: 4:00 PM-8:00 PM;Thu: 4:00 PM-8:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,,,,-84.081006,37.125662,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,2016-07-11T10:07:08Z
1010710,Lone Star Farmer's Market,,https://www.facebook.com/HoustonMoFarmersMarket/?ref=bookmarks,https://www.facebook.com/HoustonMoFarmersMarket/?ref=bookmarks,,,,,,,Lone Star Plaza ,,Houston ,Houston,Texas,Texas,Missouri,65483,65483,,03/17/2017 to 10/27/2017,2017-03-17T00:00:00Z,2017-10-27T00:00:00Z,Fri: 7:00 AM-12:00 PM;,,,,,,,,,,,,,-91.957181,37.326454,,Y,N,N,N,Y,-,,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,2017-02-13T13:48:58Z
1008179,Lone Star Farmers Market,http://www.lonestarfarmersmarket.com/,www.facebook.com/LoneStarFarmersMarket,www.facebook.com/LoneStarFarmersMarket,https://twitter.com/LoneStar_Market,https://twitter.com/LoneStar_Market,,,,,12611 Suite 100 Shops Parkway,,Bee Cave,Bee Cave,Travis,Travis,Texas,78738,78738,,01/01/2013 to 12/31/2013,2013-01-01T00:00:00Z,2013-12-31T00:00:00Z,Sun: 10:00 AM-2:00 PM;,,,,,,,,,,,,,-97.942188,30.305670000000003,Private business parking lot,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/17/2013 12:26:56 PM
1007747,Lonetree Farmers Market,http://www.laughingdogfarms.net/tricounty.asp,,,,,,,,,Yosemite & Maximus,,Lone Tree,Lone Tree,,,Colorado,,,,,,,,,,,,,,,,,,,,-104.885,39.5547,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1010146,Long Beach Downtown Farmers Market,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,https://www.facebook.com/harborareafarmersmarkets,,,,,,,212 West Third Street,212 West Third,Long Beach ,Long Beach,Los Angeles,Los Angeles,California,90802,90802,"212 West Third, Long Beach, California 90802",01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,Fri: 10:00 AM-3:00 PM;,,,,,,,,,,,,,-118.194516,33.770351,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2014-05-14T13:54:48Z
1008965,Long Beach Farmers Market,http://www.longbeachfarmersmarket.org,https://www.facebook.com/longbeachfarmersmarket,https://www.facebook.com/longbeachfarmersmarket,,,,,,,125 Jeff Davis Avenue,125 Jeff Davis,Long Beach ,Long Beach,Harrison,Harrison,Mississippi,39560,39560,"125 Jeff Davis, Long Beach, Mississippi 39560",01/01/2015 to 12/31/2015,2015-01-01T00:00:00Z,2015-12-31T00:00:00Z,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,,,,-89.1505733,30.349760999999997,,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,2015-03-19T13:50:23Z
1003702,Long Beach Southeast CFM,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,https://www.facebook.com/harborareafarmersmarkets,,,,,,,6530 Marina Drive,6530 Marina Drive,Long Beach,Long Beach,Los Angeles,Los Angeles,California,90803,90803,"6530 Marina Drive, Long Beach, California 90803",01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,Sun: 9:00 AM-2:00 PM;,,,,,,,,,,,,,-118.1116,33.75553,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,2014-05-12T19:01:29Z
1003706,Long Beach Uptown Farmers Market,http://www.goodveg.org,https://www.facebook.com/harborareafarmersmarkets,https://www.facebook.com/harborareafarmersmarkets,,,,,,,4600 Atlantic Avenue,4600 Atlantic Avenue,Long Beach,Long Beach,Los Angeles,Los Angeles,California,90807,90807,"4600 Atlantic Avenue, Long Beach, California 90807",01/01/2014 to 12/31/2014,2014-01-01T00:00:00Z,2014-12-31T00:00:00Z,Thu: 3:00 PM-6:30 PM;,,,,,,,,,,,,,-118.184678,33.842290999999996,Closed-off public street,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,2014-05-12T18:46:34Z
1016895,Long Farmers Market,,https://www.facebook.com/longfarmersmarket/,https://www.facebook.com/longfarmersmarket/,,,,,,,121 University Boulevard,121 University Boulevard,Fredericksburg,Fredericksburg,Stafford,Stafford,Virginia,22406,22406,"121 University Boulevard, Fredericksburg, Virginia 22406",05/17/2017 to 08/30/2017,2017-05-17T00:00:00Z,2017-08-30T00:00:00Z,Wed: 3:00 PM-6:00 PM;,,,,,,,,,,,,,-77.531572,38.370276000000004,,Y,N,N,N,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,2017-04-03T15:35:53Z
1006014,Long Island City Green Market,http://www.cenyc.org,,,,,,,,,48th Ave between Vernon Blvd & 5th St,,New York City,New York City,Queens,Queens,New York,,,,,,,,,,,,,,,,,,,,-73.956,40.7446,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1005935,Long Neck Farmers Market,,,,,,,,,,School Lane,,Millsboro,Millsboro,,,Delaware,19966,19966,,,,,,,,,,,,,,,,,,-75.1851,38.6296,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T01:00:00Z
1002970,Long Pine Farmers Market,,,,,,,,,,Long Pine,,Long Pine,Long Pine,Brown,Brown,Nebraska,69217,69217,,,,,,,,,,,,,,,,,,-99.7011,42.5344,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-04-23T11:10:00Z
1009295,Long Valley Green Market ,http://www.longvalleygreenmarket.com/,,,,,,,,,20 Schooley's Mountain Rd. ,,Long Valley,Long Valley,,,New Jersey,07853,07853,,,,,,,,,,,,,,,,,,-74.7798,40.7868,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T01:00:00Z
1004966,Longleaf Farmers Market,http://www.longleafmarket.com,,,,,,,,,3104 Town Avenue,3104 Town Avenue,New Port Richey,New Port Richey,Pasco,Pasco,Florida,34639,34639,"3104 Town Avenue, New Port Richey, Florida 34639",,,,,,,,,,,,,,,,,-82.6428,28.2038,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1010168,Loockerman Way Farmers' Market,http://downtowndoverpartnership.com,,,,,,,,,Loockerman Way Plaza - Loockerman Street,,Dover,Dover,Kent,Kent,Delaware,19904,19904,,06/18/2014 to 08/27/2014,2014-06-18T00:00:00Z,2014-08-27T00:00:00Z,Wed: 11:30 AM-4:30 PM;,,,,,,,,,,,,,-75.52644699999999,39.157666,Local government building grounds,Y,N,N,N,Y,-,,Y,N,N,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-20T19:15:05Z
1008439,Lookingglass Grange Farmers Market,,www.facebook.com/pages/Lookingglass-Grange-Farm-Market/165152183533569,www.facebook.com/pages/Lookingglass-Grange-Farm-Market/165152183533569,,,,,,,7426 Lookingglass Road,7426 Lookingglass Road,Roseburg,Roseburg,Douglas,Douglas,Oregon,97470,97470,"7426 Lookingglass Road, Roseburg, Oregon 97470",01/04/2013 to 12/27/2013,2013-01-04T00:00:00Z,2013-12-27T00:00:00Z,Fri: 3:00 PM-6:00 PM;,,,,,,,,,,,,,-123.485634,43.177386,Local government building grounds,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-25T13:27:45Z
1011089,Lookout Farmers Market,http://LookoutFarmersMarket.org,Lookout Farmers Market,,,,,,,,7430 Shallowford Road,7430 Shallowford Road,Chattanooga,Chattanooga,Hamilton,Hamilton,Tennessee,37412,37412,"7430 Shallowford Road, Chattanooga, Tennessee 37412",04/18/2015 to 10/31/2015,2015-04-18T00:00:00Z,2015-10-31T00:00:00Z,Mon: 4:00 AM-7:00 PM;,,,,,,,,,,,,,-85.1475406,35.0380152,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,2015-04-28T13:06:19Z
1011088,Lookout Farmers Market,http://LookoutFarmersMarket.org,Lookout Farmers Market,,,,,,,,1214 Lula Lake Road,1214 Lula Lake,Lookout Mountain ,Lookout Mountain,Walker,Walker,Georgia,30750,30750,"1214 Lula Lake, Lookout Mountain, Georgia 30750",04/18/2015 to 10/31/2015,2015-04-18T00:00:00Z,2015-10-31T00:00:00Z,Thu: 4:00 PM-7:00 PM;,,,,,,,,,,,,,-85.3579536,34.9778455,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,2015-04-28T13:00:41Z
1012605,Lorton Farmers Market ,http://www.fairfaxcounty.gov/parks/farmersmarkets/lortonmkt.htm,,,,,,,,,8990 Lorton Station Boulevard,8990 Lorton Station,Lorton ,Lorton,Fairfax,Fairfax,Virginia,22079,22079,"8990 Lorton Station, Lorton, Virginia 22079",,,,Sun: 9:00 AM-1:00 PM;,,,,,,,,,,,,,-77.2141457,38.7152174,,Y,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,2016-07-14T15:17:46Z
1004807,Los Alamos Farmers' Market,http://www.lamainstreet.com/farmers-market.htm,,,,,,,,,20th & Central,,Los Alamos,Los Alamos,Los Alamos,Los Alamos,New Mexico,,,,05/01/2014 to 10/30/2014,2014-05-01T00:00:00Z,2014-10-30T00:00:00Z,Thu: 7:00 AM-12:30 PM;,11/01/2014 to 12/31/2014,2014-11-01T00:00:00Z,2014-12-31T00:00:00Z,Thu: 8:00 AM-1:00 PM;,,,,,,,,,-106.304247,35.882896,Local government building grounds,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-05-20T13:55:01Z
1002742,Los Altos Certified Farmers Market,http://www.cafarmersmkts.com/markets/category/los-altos-farmers-market,https://www.Facebook.com/LosAltosFarmersMkt,,https://twitter.com/cafarmersmks,https://twitter.com/cafarmersmks,,,http://www.pinterest.com/cafarmersmkts/,http://www.pinterest.com/cafarmersmkts/,State Street and Second Street,,Los Altos,Los Altos,Santa Clara,Santa Clara,California,94022,94022,,05/01/2016 to 09/29/2016,2016-05-01T00:00:00Z,2016-09-29T00:00:00Z,Thu: 4:00 PM-8:00 PM;,,,,,,,,,,,,,-122.11735520000002,37.3791761,,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,2016-07-20T17:43:07Z
1000824,Los Banos Certified Farmers Market,,,,,,,,,,Hwy 152 & Pacheco Park,,Los Banos,Los Banos,Merced,Merced,California,93635,93635,,06/07/2014 to 09/27/2014,2014-06-07T00:00:00Z,2014-09-27T00:00:00Z,Sun: 7:30 AM-11:00 AM;,,,,,,,,,,,,,-120.84604099999999,37.056793,Local government building grounds,N,Y,N,Y,N,-,,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T16:39:30Z
1000825,Los Banos Farmers Market,,,,,,,,,,7th St. & J St.,,Le Grand,Le Grand,Merced,Merced,California,95333,95333,,,,,,,,,,,,,,,,,,-120.84700000000001,37.0597,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
1012110,Los Gatos Certified Farmers Market,http://cafarmersmkts.com,Los Gatos Farmers Market,,@cafarmersmkts,,,,@cafarmersmkts,,Main St & N Santa Cruz Ave,,Los Gatos ,Los Gatos,Santa Clara,Santa Clara,California,95030,95030,,01/01/2016 to 12/31/2016,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z,Sun: 9:00 AM-1:00 PM;,,,,,,,,,,,,,-121.983407,37.222242,,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2016-06-29T17:17:40Z
1005455,Los Gatos Farmers Market,http://www.los-gatos.ca.us/los_gatos/businesses/,,,,,,,,,Montabello Way & Broadway,,Los Gatos,Los Gatos,Santa Clara,Santa Clara,California,95030,95030,,,,,,,,,,,,,,,,,,-121.984,37.2216,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T01:00:00Z
